Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Year,rating_encoded,currentRatio_sector_ratio,quickRatio_sector_ratio,cashRatio_sector_ratio,daysOfSalesOutstanding_sector_ratio,netProfitMargin_sector_ratio,pretaxProfitMargin_sector_ratio,grossProfitMargin_sector_ratio,operatingProfitMargin_sector_ratio,returnOnAssets_sector_ratio,returnOnEquity_sector_ratio,debtEquityRatio_sector_ratio,debtRatio_sector_ratio,macro_interest_proxy,profit_to_debt_leverage,REAL_MACRO_RATE
BBB,Electronic Arts Inc.,EA,Standard & Poor's Ratings Services,2016-02-17,Technology,1.354204587,1.2315253,0.75282126,29.26467331,0.19379845,0.204872647,0.683499446,0.209966777,0.14234586,0.272058824,0.288208169,0.734504636,9.836601307,1.024703557,0.506100537,0.054054054,1.0,3.430868167,9.713826367,2.024703557,0.204872647,14.21232021,3.430868167,0.236323367,21.01470588,2016,1,0.846506532164423,1.0651825862302284,1.8132463246317587,0.5222861487814456,2.979365805093189,2.952624642148232,1.545241949811656,2.088481944245897,2.8213493422824207,2.290790579854157,0.7172786757941189,0.8344873351252082,0.395,0.3829172400731898,0.395
BBB,Electronic Arts Inc.,EA,Standard & Poor's Ratings Services,2016-08-18,Technology,1.800661704,1.681968569,1.03101737,19.34599636,0.262966333,0.199499545,0.691992721,0.204276615,0.163971631,0.18933506,0.340400471,0.623546099,10.01366743,1.075971731,0.518297872,-0.318129989,1.0,3.94516129,12.36774194,2.075971731,0.199499545,16.28356164,3.94516129,0.278207461,15.21348315,2016,1,1.1255846489422063,1.4547842665395314,2.483309858682793,0.3452676825116509,4.042720158138255,2.8751874947189027,1.5644433769643658,2.0318834634451264,3.2499803877318656,2.7056352880293213,0.7531657064440013,0.8545989944411899,0.395,0.5073554680643554,0.395
BBB,"Magna International, Inc.",MGA,Moody's Investors Service,2015-11-17,Capital Goods,1.531610775,1.141011545,0.393485432,61.77989046,0.062643929,0.084770026,0.142372565,0.077519139,0.102250216,0.223027959,0.224514834,1.632244628,5.402488231,1.178898059,0.536902525,0.261013216,0.412521441,2.344481489,6.977391375,2.19573946,0.086139292,6.700231088,5.683296084,0.072571108,5.806784661,2015,1,0.8380990533634914,0.9999912359235952,0.9738697508175492,1.2674086385406451,1.0672590502882937,1.1295062682715271,0.572801582415021,0.844825405986873,1.7964864032972212,1.4400451942914658,0.6662514875265868,0.8118646251666326,0.1325,0.1166743670209593,0.1325
BB,Armstrong World Industries Inc,AWI,Standard & Poor's Ratings Services,2016-02-03,Consumer Non-Durables,2.018794408,1.280770112,0.561081824,27.75206612,0.03892562,0.051198347,0.249090909,0.077438017,0.034993871,0.054929952,0.122528616,0.898993276,2.207424975,2.501430801,0.714402467,0.575464084,0.162002946,0.594594595,6.753153153,3.501430801,0.051198347,9.502584233,3.67027027,0.084173554,4.777076761,2016,0,1.2562620257782031,1.3277594450703918,1.9966663452775475,0.9394746746473396,0.5401537520216589,0.5460917577581839,0.6750295565202077,0.6732356465477465,0.4473452764675971,0.7000645808728775,1.494293926194988,1.0538103169471904,0.395,0.0544861992169014,0.395
BB,Asbury Automotive Group Inc,ABG,Standard & Poor's Ratings Services,2016-06-07,Consumer Durables,1.332605676,0.334788649,0.002778329,6.692469985,0.025681891,0.041497807,0.161012704,0.045778122,0.073376989,0.210615515,0.53799682,2.857149052,8.525232919,6.331955485,0.863610738,0.380395026,0.538610039,3.182509506,8.235741445,7.331955485,0.041497807,6.25451014,5.908745247,0.023587268,19.62193823,2016,0,1.082718007977192,0.5786938111153167,0.0212672036221673,0.1682966287965838,0.555571741712688,0.7077521624186373,0.7707823450876592,0.5857981126110628,1.3943953761487415,3.371101854945035,2.5799822073894387,1.1604147151843789,0.395,0.0297374644563016,0.395
B,Asbury Automotive Group Inc,ABG,Standard & Poor's Ratings Services,2014-11-19,Consumer Durables,1.226299107,0.105561425,0.002785515,6.655929921,0.019019377,0.031187689,0.164834603,0.045707858,0.050912409,0.159005995,0.250842886,2.676870438,7.912216828,3.926949876,0.797034672,0.387978142,0.317102138,0.892976589,0.096989967,4.926949876,0.031187689,9.473036293,2.816053512,0.014349745,19.9531759,2014,0,0.9963458435061096,0.182466590556401,0.0213222101117619,0.1673777498772918,0.4114427713356559,0.5319113448715482,0.7890781205185728,0.584898981830108,0.9674971495245406,1.5717879490335387,1.6000524377328535,1.0709579225970147,0.08916666666666667,0.0238623726726323,0.08916666666666667
B,Quanex Building Products Corporation,NX,Moody's Investors Service,2015-09-14,Capital Goods,1.951885595,0.988181035,0.262045599,36.23266535,0.02492998,0.035866763,0.226839115,0.038224523,0.028133091,0.047858234,0.040711367,1.128484295,4.588887625,0.447099002,0.308962277,0.325616551,0.553087782,1.09154826,0.680287118,1.447099002,0.035866763,11.1342304,1.973553379,0.103925779,10.44616769,2015,0,1.0680738841389616,0.86604940925984,0.6485583999993307,0.7433097197165589,0.4247298533670541,0.4779016303605862,0.9126323180707108,0.4165816155688928,0.4942846816501925,0.2611239861388676,0.2526769578421644,0.4671900978808664,0.1325,0.0806867860186692,0.1325
BB,Canadian Solar Inc.,CSIQ,Fitch Ratings,2016-09-22,Technology,1.018730385,0.343919995,0.13733672,51.20491448,0.0228788,0.03072296,0.146223833,-0.014909862,0.012073193,0.052004106,0.073783658,0.527702222,6.170885378,5.094735843,0.833649798,-0.205076721,1.0,-4.834005162,15.28914304,6.111362175,0.03072296,-53.08916761,-4.834005162,-0.097464212,5.5346545,2016,0,0.6368032819378402,0.2974665560913667,0.3307894131164427,0.9138532762401944,0.3517278615054251,0.4427793075555589,0.3305799326337039,-0.1483043080582125,0.2392952989977982,0.5864612001805571,3.566246407582123,1.3745691764810124,0.395,0.0274438086793769,0.395
BB,Canadian Solar Inc.,CSIQ,Moody's Investors Service,2015-09-23,Technology,0.852340678,0.439333831,0.208212176,44.92499912,0.049981169,0.064444955,0.166329933,0.071337278,0.039236141,0.126905101,0.211627316,0.785018475,10.47456593,4.377147825,0.811532232,-0.221558949,1.0,5.57678302,13.28233574,5.39368327,0.064444955,9.43450958,5.57678302,0.089625582,5.640584574,2015,0,0.5327939060927528,0.3799927994358006,0.5015001341428388,0.8017757289085088,0.7683868772798943,0.9287807083155124,0.3760354035180331,0.7095723389355548,0.7776753086043411,1.6820961862903303,3.0639444688402766,1.338100476368181,0.1325,0.0615878841903572,0.1325
BB,Sabre Corporation,SABR,Moody's Investors Service,2016-04-13,Technology,0.777708478,0.720917192,0.320975364,46.32482363,0.184228693,0.119526995,0.343425098,0.155280361,0.101134543,0.080559026,1.12670302,0.548961951,4.718341304,10.14063494,0.910238509,0.33724114,0.458251686,0.887862956,1.264850497,11.14063494,0.119526995,11.64629025,1.937500686,0.178732046,14.04447302,2016,0,0.4861416901600344,0.6235425606216894,0.7731017042084344,0.8267583741802722,2.8322448824601585,1.7226230832021638,0.7764086293755079,1.5445311628728997,2.004525290549955,8.955473654562619,7.0983077513361,1.500852996928855,0.395,0.2023938420974661,0.395
A,Mastercard Incorporated,MA,Moody's Investors Service,2015-11-23,Miscellaneous,1.75227309,1.246929335,0.916733131,40.74014689,0.393917451,0.512878866,1.0,0.525292231,0.234064786,0.4958,0.631718646,0.594197554,14.32148148,1.698905109,0.629479378,0.231948366,0.956220628,3.409171076,5.941798942,2.698905109,0.512878866,15.95747745,3.565255732,0.418226958,0.0,2015,2,1.1796350382837777,1.154664246454495,2.225893011869505,0.8141048131265077,4.555799619480943,4.385193502648735,2.2981810485335203,3.893089908524448,4.173050918327882,2.909466495403308,0.7983115993986833,0.8354760940101278,0.1325,0.6257729912004965,0.1325
B,Hexcel Corporation,HXL,Moody's Investors Service,2012-06-15,Basic Industries,2.118383838,1.09010101,0.2,52.24396725,0.09731399,0.126041367,0.245690893,0.137891411,0.098466681,0.155502392,0.168910496,1.011845069,1.928264783,0.715407629,0.41704818,0.237037037,0.073313783,0.126518219,0.713562753,1.715407629,0.126041367,10.51243711,1.725708502,0.122450445,7.41213832,2012,0,0.923434370673544,0.87097329647245,0.4618961059167494,1.3266010848170873,2.2068754675471185,2.2510647390374694,1.1213141560632929,1.7634150081923978,2.666044496447647,1.82200460897532,0.4626791456002417,0.6798543211486335,0.14,0.2333343275990894,0.14
BBB,Hexcel Corporation,HXL,Standard & Poor's Ratings Services,2016-04-13,Basic Industries,2.166097061,1.079289132,0.177033493,45.88974855,0.127444659,0.088276381,0.286266925,0.178594455,0.108439243,0.086710999,0.201085114,0.850873183,1.305555556,0.854357409,0.460729633,0.505173463,-0.014285714,-0.044885177,0.853862213,1.854357409,0.088276381,10.95121737,3.141962422,0.161723619,8.921423774,2016,1,0.944233259554517,0.8623347786320548,0.4088554051677005,1.1652520551722334,2.890175312069807,1.576592298931011,1.30650001510316,2.2839431407873683,2.9360575990075164,2.169065944275764,0.5525428301427245,0.7510619801200765,0.395,0.2766088477567546,0.395
BB,Royal Caribbean Cruises Ltd.,RCL,Standard & Poor's Ratings Services,2016-05-26,Consumer Services,0.194981535,0.029241803,0.028318169,0.0,0.08022377,0.087041518,0.385546749,0.105421641,0.031822369,0.043439941,0.082572216,0.396670085,0.441962515,1.594785291,0.614611658,0.078327547,0.171101427,1.510610094,0.569405647,2.594785291,0.087041518,15.6378559,8.828740476,0.234528093,16.88138258,2016,0,0.1451385720040126,0.0328558722264475,0.0846991632467716,0.0,1.2482078082760752,1.015277916518083,0.6940400550697481,0.8848966743717595,0.6803524271080803,0.6981366326975282,0.9304624667428,0.9402086348555012,0.395,0.1305254524564769,0.395
BB,Royal Caribbean Cruises Ltd.,RCL,Moody's Investors Service,2012-06-15,Consumer Services,0.315971681,0.113060129,0.085468252,0.0,0.080589068,0.080589068,0.344243792,0.123602958,0.030671005,0.036292621,0.072244742,0.380585178,0.44507496,1.355473587,0.575456925,0.0,0.193793668,1.30076124,1.599147928,2.355473587,0.080589068,8.646315813,6.712093617,0.193138942,16.22532442,2012,0,0.2352001104824998,0.1270335195244178,0.2556340923229965,0.0,1.2538915079569508,0.9400146382232684,0.6196887432633984,1.037508479655636,0.655736620161562,0.6108192725502449,0.7908383056216257,0.8803112710764666,0.14,0.1400411813415688,0.14
BB,Royal Caribbean Cruises Ltd.,RCL,Standard & Poor's Ratings Services,2016-12-23,Consumer Services,0.168476412,0.03065989,0.029854775,0.0,0.15105078,0.15105078,0.409686643,0.173862439,0.0575244,0.071823152,0.140700585,0.380828221,0.421418633,1.445928766,0.591157349,0.0,0.008871573,0.103163743,0.629226291,2.445928766,0.15105078,12.24173135,11.62857352,0.296206594,16.42753175,2016,0,0.1254089309228163,0.0344492242259117,0.0892951257343169,0.0,2.350210704909425,1.761900811596959,0.737495364716615,1.4593805656019232,1.2298539168449731,1.189603929613229,0.8436135283785563,0.904329159483804,0.395,0.2555127245364831,0.395
B,New York Times Company (The),NYT,Moody's Investors Service,2012-06-15,Consumer Services,1.458362231,1.107233863,0.341220086,45.29978897,-0.017073678,-0.00160024,0.58790282,0.024406893,-0.013757478,-0.001568682,-0.078341496,0.805771212,2.141008487,4.694466388,0.824390921,-9.818719742,0.392819944,0.197296012,1.902282764,5.694466388,-0.00160024,10.2110146,0.502255588,0.031818442,9.215806495,2012,0,1.0855623414387725,1.2440797281728482,1.0205834906625306,1.637238987391124,-0.2656506693164811,-0.018665670940262,1.058310325860017,0.2048685473170293,-0.2941306333348726,-0.662366481940207,2.7389422263110417,1.261120664295436,0.14,-0.0207104062660308,0.14
BBB,Hewlett Packard Enterprise Company,HPE,Moody's Investors Service,2015-09-30,Technology,1.407295382,0.850480791,0.444314026,59.80712764,0.047229739,0.028211181,0.750935575,0.029228319,0.030281777,0.024865103,0.073386015,0.641159099,5.270786971,1.423438199,0.587363111,-0.67414966,0.086588364,0.172846238,5.616684842,2.423438199,0.028211181,3.984965265,1.996183206,0.070259274,2.226835964,2015,1,0.8796933232864813,0.7356059420756605,1.0701753755291656,1.0673768346527954,0.7260876924458177,0.4065795479506056,1.6977002086640125,0.290726072783216,0.6001963922385445,0.5833005790166756,0.9963875498223584,0.9684776865772065,0.1325,0.0804084118178164,0.1325
BBB,ICON plc,ICLR,Moody's Investors Service,2016-01-05,Health Care,1.508812522,1.405473942,0.181726128,142.235882,0.152090378,0.177050092,0.422862415,0.178755513,0.139493213,0.246935374,0.313904148,0.917173157,10.48461569,1.25031844,0.555618448,0.140975435,0.821802897,3.81559285,3.159393998,2.25031844,0.179584731,13.92987611,4.642953757,0.177191681,2.790693176,2016,1,0.91169494704345,1.3133771456225145,0.6871053006752997,2.74348326393919,2.6281916879950744,2.441403007459451,0.6284481466287805,1.562744134631706,2.6008759766298337,2.2185178560057466,0.8236931387016415,0.9106740979226818,0.395,0.2737267656964893,0.395
BB,NXP Semiconductors N.V.,NXPI,Standard & Poor's Ratings Services,2016-10-28,Technology,2.21866009,1.203041513,0.778462803,39.6973047,0.021057065,-0.068540745,0.42840598,-0.016740366,0.008032774,-0.010238148,0.018289895,0.381476424,4.038265306,1.256698674,0.551931882,1.307219662,0.831524099,5.5346363,5.473943161,2.276909008,-0.024215624,20.81761001,6.656014308,0.242472099,5.579650565,2016,0,1.386873354932379,1.040546118021016,1.875006580449504,0.7084771515861005,0.3237213683423402,-0.987809234866762,0.9685317167706576,-0.1665118293027277,0.1592126503826899,0.145375196400216,0.8796721301504616,0.9100566620833695,0.395,0.0381508736457872,0.395
BB,NXP Semiconductors N.V.,NXPI,Standard & Poor's Ratings Services,2015-12-07,Technology,1.888540031,1.044348509,0.633437991,62.63809212,0.250122931,0.233076545,0.456810359,0.123258482,0.057903924,0.081954129,0.132522796,0.231501859,2.087953457,1.263656101,0.552136298,-0.073136428,0.74887218,3.956282286,6.411083946,2.288666956,0.319783642,12.67637708,5.28298739,0.21799705,3.268244576,2015,0,1.180516952787062,0.9032878542911812,1.525699618343503,1.1179010117018189,3.845271763995445,3.359099227500933,1.0327477717301947,1.2260183149458823,1.1476779015067335,1.053342706232363,0.8845422352568639,0.9103937148043726,0.1325,0.4530011917240094,0.1325
B,NXP Semiconductors N.V.,NXPI,Moody's Investors Service,2014-11-24,Technology,1.992424242,1.346969697,0.897727273,38.32920135,0.095448911,0.102532318,0.46750487,0.1839915,0.078686131,0.178300181,1.001858736,0.824379562,5.028495102,11.24349442,0.883065693,0.069084629,0.778610354,4.540191419,4.7070226,12.73234201,0.174605985,15.72530828,5.831146984,0.259961041,4.124828532,2014,0,1.2454544548782784,1.16503385307976,2.16226714730259,0.6840606333411375,1.467386460349828,1.4776957938332234,1.0569257094397773,1.8301129880405744,1.559589186110495,7.963162747039947,7.870294519604331,1.4560489132459966,0.08916666666666667,0.1080868964649443,0.08916666666666667
B,"Green Plains, Inc.",GPRE,Moody's Investors Service,2014-05-07,Basic Industries,1.547677525,1.044658196,0.664782489,12.81972344,0.01426861,0.02376874,0.056895552,0.035465508,0.028322275,0.064372916,0.07956425,1.984935821,3.772751183,1.809246403,0.644032649,0.399690098,0.815867929,2.90136832,10.62396051,2.809246403,0.02376874,5.669700086,3.556174005,0.035296156,25.60683387,2014,0,0.6746551761144823,0.8346652138750729,1.5353022147537214,0.325523881851814,0.3235818957274025,0.4245032704647631,0.2596668809968271,0.4535482567537695,0.7668425971484383,0.8582440620484862,1.1701029538788306,1.0498748115468366,0.08916666666666667,0.022154759505686,0.08916666666666667
B,MagnaChip Semiconductor Corporation,MX,Standard & Poor's Ratings Services,2015-02-17,Technology,1.630714881,1.144919745,0.605140808,38.13895517,-0.167901716,-0.165720448,0.218931623,-0.110461203,-0.222143478,-0.322796534,6.336179872,1.323056633,3.120304246,-29.52291644,1.035059528,-0.01316233,1.490458779,-1.639851968,3.54852972,-28.52291644,-0.165720448,-13.27900774,-1.100233022,-0.053663755,7.706360309,2015,0,1.019351737629456,0.9902748851405276,1.4575429843608465,0.680665312859681,-2.581241652174555,-2.3883631399200143,0.4949562577991473,-1.0987272905807413,-4.402968625484643,50.36242107016447,-20.665643507338405,1.706664988614062,0.1325,-0.1622129832422233,0.1325
B,MagnaChip Semiconductor Corporation,MX,Moody's Investors Service,2014-06-27,Technology,2.061519479,1.464671952,0.947629477,39.22456029,-0.087448939,-0.082041524,0.211213372,-0.036459873,-0.102693581,-0.130066185,-0.787370771,1.174326205,2.887084787,6.667185833,0.869574049,-0.065910713,0.373311032,0.72850984,4.49923726,7.667185833,-0.082041524,93.03234937,1.951482215,0.093649079,7.715383898,2014,0,1.2886455428596906,1.2668380079647874,2.2824616646492766,0.7000400897866618,-1.3443986706203284,-1.1823824653458772,0.4775069894871204,-0.3626563570578524,-2.035426019492077,-6.258329010304024,4.666940202265296,1.4338031236747082,0.08916666666666667,-0.1005641019986096,0.08916666666666667
B,MagnaChip Semiconductor Corporation,MX,Moody's Investors Service,2012-06-15,Technology,2.7600898,2.187977245,1.177798444,59.47164387,0.028198921,0.038575057,0.303191772,0.094380272,0.036160451,0.064106865,0.130755385,1.282334592,4.230911569,2.61597768,0.72344962,0.268985643,0.539151065,1.453438218,4.519048324,3.61597768,0.038575057,3.336249257,2.695790311,0.135257255,6.917518754,2012,0,1.7253183658433404,1.8924461076374075,2.8368469558630744,1.061389461263867,0.4335168881274552,0.5559437315732669,0.6854499263663355,0.9387746803629632,0.7167139574377908,1.0392946364514866,1.8311491098077364,1.1928648585708663,0.14,0.0389778782677601,0.14
CCC,MagnaChip Semiconductor Corporation,MX,Moody's Investors Service,2016-08-10,Technology,1.581669827,1.176797596,0.543238118,32.77455089,-0.043046998,-0.037604892,0.227082906,0.003978377,-0.067009539,-0.089670758,0.410669218,1.556659999,3.826450418,-7.128518734,1.163171566,-0.144718024,-1.59153453,-0.348653945,3.410292029,-6.128518734,-0.037604892,15.20974069,0.219067785,0.01109207,10.32330272,2016,0,0.988693919025156,1.0178469794950988,1.3084440798913857,0.5849268768884678,-0.6617842085585044,-0.5419617133395213,0.5133845162419297,0.0395718248887687,-1.3281546704926877,3.2641586090173367,-4.989867013701689,1.9179033995072703,0.395,-0.0370079781680446,0.395
B,MagnaChip Semiconductor Corporation,MX,Moody's Investors Service,2013-06-24,Technology,3.080521933,2.19888061,1.228888364,63.83153447,0.235850277,0.172386993,0.32150265,0.129097161,0.244695341,0.220186045,0.622930692,1.03750288,3.439963736,1.545739892,0.607186892,-0.368144274,0.491986161,1.629334797,4.997636711,2.545739892,0.172386993,4.416739371,3.311749248,0.147760105,7.018160937,2013,0,1.925618893772271,1.901876749889996,2.959902207604677,1.1392003579194028,3.62585072489257,2.4844413882036425,0.7268467950676502,1.284094053612613,4.849955168277622,4.951295329646369,1.0819970861640176,1.00116426358986,0.1075,0.3884247105138345,0.1075
B,Hecla Mining Company,HL,Moody's Investors Service,2013-04-02,Basic Industries,2.978281238,2.254403234,2.010633034,19.95240438,0.046564926,0.074213045,0.44689126,0.11791009,0.010849676,0.018571608,0.013141163,0.233001038,0.322219535,0.211203294,0.174374769,0.372550665,-0.638692477,-0.154463425,0.688862024,1.211203294,0.074213045,14.97318773,0.241843189,0.214907378,4.1153561,2013,0,1.2982761723191325,1.8012321778283027,4.643517844160896,0.5066399565055466,1.0559940337206086,1.325424920027256,2.0395770064581167,1.5078852324117298,0.2937614906309285,0.1417511647902327,0.1365925601778516,0.2842583804200867,0.1075,0.2670240426788648,0.1075
BBB,Pedevco Corp.,PED,Egan-Jones Ratings Company,2015-12-23,Energy,0.253865468,0.234042553,0.150389851,43.38058581,-4.002253098,-4.002253098,0.656402554,-1.900675929,-0.350724781,-0.139297125,-1.417569994,0.087631834,0.090629095,3.041830152,0.752587327,0.0,1.030843943,-1.736208593,0.251566766,4.041830152,-1.391663537,-20.68943761,-1.684259392,-1.430529478,0.474708171,2015,1,0.1939902212289893,0.2537114960072683,0.5900190502898561,1.0294066035499387,-70.0092505898829,-53.79808396032523,0.7594182980975404,-22.79978772069596,-9.168043686471034,-14.094503338552036,2.3295059428974576,1.313380692941183,0.1325,-5.317920957750093,0.1325
BB,Signet Jewelers Limited,SIG,Fitch Ratings,2016-08-25,Consumer Services,3.981177899,1.66614624,0.119437939,97.87273671,0.071432933,0.100424415,0.372568777,0.107431834,0.072269245,0.123611764,0.152873526,1.011707649,9.002473887,1.115333094,0.527261213,0.288689571,0.489059328,2.727044025,2.06918239,2.115333094,0.100424415,10.82881598,5.576100629,0.067677323,15.27238945,2016,0,2.963472798359061,1.8720695154131253,0.3572368500667877,3.5373467291514067,1.1114304991982018,1.1713799709783017,0.6706778235765871,0.9017699945332754,1.545094151884748,1.2925244572609995,0.6507305953595725,0.8065833747770949,0.395,0.1354766413162783,0.395
BB,Vista Outdoor Inc.,VSTO,Standard & Poor's Ratings Services,2016-02-25,Capital Goods,3.458978539,2.195393489,0.857228689,64.88017984,0.038171962,0.073939217,0.25387225,0.088390498,0.030907177,0.068005114,0.04823492,0.809682705,10.93041704,0.560638151,0.359236477,0.483738624,0.720166129,1.747735707,4.806167055,1.560638151,0.073939217,11.33315147,2.426850745,0.074079372,11.56341496,2016,0,1.8927567541698265,1.9240596276383195,2.1216264233896327,1.3310107833960476,0.6503323236919067,0.9851926796930398,1.0213935987685676,0.9633045377120594,0.5430240190866745,0.3093802912952884,0.3168433429984171,0.5432110563193694,0.395,0.10625563351036,0.395
BB,Vista Outdoor Inc.,VSTO,Standard & Poor's Ratings Services,2016-08-25,Capital Goods,2.845381281,1.572481506,0.411199753,71.69561913,0.064753071,0.104991161,0.272795052,0.115715007,0.049967818,0.092630821,0.088567596,0.771667153,11.15922058,0.772492767,0.435822804,0.38325217,0.790274846,2.5152465,2.154892222,1.772492767,0.104991161,10.36921796,3.182749032,0.087197356,11.17714468,2016,0,1.5569956786601338,1.3781348063852727,1.017712393963159,1.4708288790138773,1.1031923150719112,1.3989399326432328,1.0975249161282437,1.2610947312966003,0.8779101810350224,0.5680753414705242,0.4365724849473851,0.6590192836372502,0.395,0.1485731923015138,0.395
B,Kraton Corporation,KRA,Moody's Investors Service,2015-12-01,Basic Industries,2.932505012,0.496245215,0.425596938,0.0,-0.010182423,-0.005399052,0.221003532,-0.005399052,-0.009641256,-0.006018683,-0.029366672,0.94685275,1.998609161,2.045938563,0.671693969,-1.24292875,0.425722457,1.445999869,2.671452868,3.045938563,-0.005399052,13.79596216,3.396578792,0.100371535,13.58292465,2015,0,1.278321648644127,0.3964920010185384,0.9829078417614612,0.0,-0.2309158171285293,-0.0964256090734856,1.008642957602775,-0.0690454123122373,-0.2610427937308343,-0.3167725689128665,1.3231800555476412,1.0949671266138274,0.1325,-0.0151590930974534,0.1325
B,Verint Systems Inc.,VRNT,Moody's Investors Service,2013-02-15,Technology,1.045227363,0.796695987,0.393012166,72.17145511,0.04726646,0.058975427,0.657111498,0.110494117,0.024614936,0.041229424,0.261573272,0.520769622,27.66615999,9.626607743,0.905896592,0.11985181,0.877180792,2.431557302,3.921549233,10.62660774,0.058975427,10.86814576,2.772013847,0.136073944,5.43119953,2013,0,0.65336641071095,0.6890858773846583,0.9466096448113948,1.2880427859918893,0.7266522237500094,0.8499538693489628,1.4855846019415473,1.0990546771115777,0.4878774380507019,2.079086063099167,6.738495643075484,1.4936937973592546,0.1075,0.0521758649483367,0.1075
BB,Verint Systems Inc.,VRNT,Standard & Poor's Ratings Services,2014-06-11,Technology,1.2725527,0.994345653,0.5326425,73.22024985,0.064323167,0.080715438,0.664097806,0.118580131,0.034522195,0.057915028,0.240220283,0.536699251,22.0,5.958430085,0.856289423,0.1322236,0.869959882,2.700513233,5.624584885,6.958430085,0.080715438,11.03150335,3.104181342,0.146967037,5.955105058,2014,0,0.7954663449042603,0.8600389080673579,1.282923459770081,1.3067606086654695,0.9888739782753608,1.1632709135670407,1.5013791080806274,1.1794840406575997,0.6842430974627255,1.9093642046846349,4.170820733454953,1.4118986771499358,0.08916666666666667,0.0751176110508718,0.08916666666666667
B,Verint Systems Inc.,VRNT,Moody's Investors Service,2012-06-15,Technology,1.167756143,0.931647695,0.493622931,75.71651172,0.039329994,0.053006402,0.67206339,0.100584893,0.020772065,0.03733314,0.374114937,0.528148201,31.35998447,13.25661261,0.736049798,0.258014276,0.878956324,1.794349236,4.918538675,18.01048333,0.053006402,9.693339451,2.041454377,0.097028202,6.466020998,2012,0,0.7299585398794932,0.8058095933681031,1.1889408720865644,1.3513113536753842,0.6046407452594191,0.7639282794877705,1.5193875419185512,1.0004903437385502,0.4117102662880234,2.973610971666565,9.279450113606288,1.2136407483252043,0.14,0.0534331505495427,0.14
B,"Gray Television, Inc.",GTN,Standard & Poor's Ratings Services,2016-06-07,Consumer Services,3.25879331,2.653005309,1.110999486,74.22315169,0.065791588,0.110066694,0.373603011,0.234461527,0.018337866,0.031985837,0.091552249,0.27872661,2.547631944,3.992524588,0.799700536,0.402257069,0.770655406,1.191160544,1.623254793,4.992524588,0.110066694,9.885161763,1.545646129,0.176802443,82.56443071,2016,0,2.4257507638845373,2.980897020905007,3.322980621797738,2.682596110864694,1.0236563784085757,1.2838503547508604,0.6725395947474678,1.968042078859544,0.3920579150182924,0.7740615660931959,2.3294008902931127,1.2233502886887522,0.395,0.0822692524836261,0.395
B,"Gray Television, Inc.",GTN,Standard & Poor's Ratings Services,2016-09-07,Consumer Services,4.4914536,4.091879036,2.723366302,65.95485959,0.076646994,0.130086835,0.415198193,0.288183491,0.022373552,0.039674931,0.126350026,0.291903838,2.491513157,4.647294065,0.822924043,0.410801298,0.788978527,2.269081951,4.757098319,5.647294065,0.130086835,7.12827085,2.875974279,0.254328494,90.38063534,2016,0,3.3433071584254463,4.597604832126649,8.145542425213115,2.383760939817362,1.1925564753649631,1.5173711791794768,0.7474169539284065,2.4189778339225803,0.478339636066342,1.0682719438325978,2.7114199784772617,1.258876692278427,0.395,0.0931386842626949,0.395
BBB,"PayPal Holdings, Inc.",PYPL,Fitch Ratings,2016-09-29,Miscellaneous,1.52464747,0.30744164,0.094205475,7.204390334,0.129219701,0.150433499,1.0,0.146282974,0.042322448,0.100523883,0.095228385,0.327523185,7.315789474,1.250067972,0.555568982,0.141017781,0.788157061,2.057024793,4.111570248,2.250067972,0.150433499,20.82233766,2.609917355,0.291274673,0.0,2016,1,1.0263968481321106,0.2846928527664594,0.228737569737018,0.1439643519790826,1.4944731774405224,1.2862296462719034,2.2981810485335203,1.0841446651213549,0.7545506246816812,0.438587332071352,0.5874040620619433,0.737378569111033,0.395,0.232585654221167,0.395
BBB,"Broadridge Financial Solutions, Inc.",BR,Moody's Investors Service,2016-06-21,Miscellaneous,1.692670466,1.510316369,0.636863824,60.21917452,0.106562245,0.162905501,0.321431223,0.162905501,0.121236434,0.236069277,0.30944169,1.137705333,27.68961973,1.552381979,0.608209113,0.345864662,0.847009736,3.047539616,2.703085905,2.552381979,0.162905501,12.66028903,3.597998332,0.160121743,15.77394305,2016,1,1.1395103887383955,1.3985622626476055,1.5463504998534745,1.2033515723840131,1.2324313989888076,1.3928671892885855,0.7387071451055518,1.2073389335663325,2.161477686944749,1.4251759624900744,0.7294607179459505,0.8072451486577603,0.395,0.1752037098511897,0.395
