rating_numeric,rating_rolling_mean,rating_rolling_std,rating_momentum,is_downgrade,is_upgrade,macro_10y_treasury_rate,macro_fed_funds_rate,yield_curve_spread,currentRatio,quickRatio,debtRatio,netProfitMargin,returnOnAssets,returnOnEquity,approximated_ytm,target_rating,Name,Year
10,10.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.249586473,1.387061202,0.512272267,0.144642194,0.135469383,0.277756161,40.5275,10,3M Company,2012
10,10.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.698186183,1.012269939,0.478330849,0.150918338,0.138867362,0.266198149,40.5712,10,3M Company,2013
10,10.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.961487162,1.12720907,0.580766894,0.155746205,0.158495635,0.378060874,40.4988,10,3M Company,2015
10,10.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.543411071,0.852767631,0.642154166,0.159641937,0.147716853,0.41279467,40.467,10,3M Company,2015
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.436326309,0.300404565,0.587974173,0.087259805,0.083610775,0.210115992,40.1308,7,ABB Ltd,2012
7,7.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.584707646,0.372893553,0.600366178,0.069465685,0.060481858,0.155637649,40.0923,7,ABB Ltd,2013
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.603722721,0.36071887,0.625317528,0.06824002,0.060564196,0.1670662,40.0625,7,ABB Ltd,2015
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.436505933,0.299356223,0.63758584,0.057918322,0.049690492,0.141910089,40.0608,7,ABB Ltd,2015
1,1.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.262621528,0.864103009,0.676728795,0.073841985,0.037974827,0.117470489,40.7173,1,"ACI Worldwide, Inc.",2013
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.577683616,0.235875706,0.703479003,0.539162113,0.028059532,0.094629156,40.0742,1,ADT Inc.,2016
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.398386005,1139.541703,0.642923015,0.027505082,0.03753713,0.105123354,39.5848,1,AECOM,2014
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.291566964,1.179906874,0.740911532,-0.008607339,-1.1e-05,-4.54e-05,39.4707,1,AECOM,2015
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.131205846,916.6561374,0.75471818,0.005520072,0.007001587,0.028545071,39.474,1,AECOM,2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.660757198,0.843935616,0.58727884,0.066486573,0.080375351,0.194744925,39.9354,1,AGCO Corporation,2012
4,2.5,2.1213203435596424,0.0,0,1,1.8025,0.14,1.6625,1.604470951,0.790895813,0.553446088,0.052408103,0.067613769,0.151412331,39.9836,4,AGCO Corporation,2012
4,3.0,1.7320508075688772,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.606365576,0.792674253,0.524790255,0.05536345,0.070768356,0.148920253,40.0233,4,AGCO Corporation,2013
4,4.0,0.0,3.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.326210305,0.757527226,0.563425776,0.035675545,0.04097642,0.093859,39.9674,4,AGCO Corporation,2015
4,4.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.591366322,0.696783797,0.533728147,0.042206156,0.055490204,0.119008264,39.998,4,AGCO Corporation,2015
4,4.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.475919623,0.80847592,0.612730874,0.02160448,0.022334133,0.057670833,39.9193,4,AGCO Corporation,2016
0,0.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,2.466946702,2.24465987,0.625210257,0.078366916,0.013177848,0.035160641,41.1175,0,"AMAG Pharmaceuticals, Inc.",2015
1,0.5,0.7071067811865476,0.0,0,1,1.8416666666666668,0.395,1.4466666666666668,2.296614964,2.146086162,0.622990963,-0.004666495,-0.001001846,-0.002657351,41.1325,1,"AMAG Pharmaceuticals, Inc.",2016
0,0.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.574881222,0.208389744,0.767450709,0.034509368,0.012921668,0.055565286,41.2883,0,"AMC Entertainment Holdings, Inc.",2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.527626701,1.460348174,1.47482891,0.106465972,0.057901933,-0.121942729,40.1014,1,AMC Networks Inc.,2012
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.637140769,1.107326924,1.336922816,0.100940649,0.052133471,-0.154734165,40.1778,1,AMC Networks Inc.,2012
1,1.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,3.145626433,1.51615781,1.216756318,0.182640663,0.110266323,-0.508710996,40.1922,1,AMC Networks Inc.,2013
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.747775541,0.666006365,0.608657858,0.031123001,0.01458882,0.03727894,40.6039,7,AT&T Inc.,2012
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.714317174,0.695441533,0.659603768,0.057002056,0.02667499,0.078364529,40.6018,7,AT&T Inc.,2012
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,0.859074084,0.627112279,0.703157816,0.046992382,0.021254725,0.071602779,40.5186,7,AT&T Inc.,2014
4,6.0,1.7320508075688772,-3.0,1,0,1.8416666666666668,0.395,1.4466666666666668,0.758640462,0.479595065,0.692660857,0.076947969,0.031209372,0.101547015,41.2085,4,AT&T Inc.,2016
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.41122807,1.062192982,0.936762624,0.088877756,0.064399027,1.01836969,40.7996,7,AbbVie Inc.,2014
4,5.5,2.1213203435596424,0.0,1,0,1.8416666666666668,0.395,1.4466666666666668,1.654943257,1.143134649,0.929862782,0.232194399,0.090061877,1.284081104,40.7937,4,AbbVie Inc.,2016
0,0.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.652120723,1.280135476,0.603809605,0.082659683,0.037345014,0.094260271,41.5078,0,"Acadia Healthcare Company, Inc.",2015
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.450838408,1.130963808,0.753427929,0.083269995,0.144784385,0.587188908,40.0104,7,Accenture plc,2012
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.552301489,1.199089676,0.751231337,0.085751605,0.153222107,0.61592206,40.0026,7,Accenture plc,2012
7,7.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.451316323,1.098829431,0.705924492,0.107976812,0.194573336,0.66164414,40.0524,7,Accenture plc,2013
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.459221221,1.076659591,0.680318433,0.092283222,0.16405041,0.513168185,40.063,7,Accenture plc,2014
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.357140639,0.961549772,0.664200946,0.092773339,0.167172413,0.497834676,40.0643,7,Accenture plc,2015
7,7.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.348837089,1.011458596,0.633399945,0.118165758,0.1995192,0.544242145,40.0834,7,Accenture plc,2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.034955897,1.301208755,1.055431181,0.043006675,0.050774604,-0.915993538,39.787,1,Acco Brands Corporation,2012
1,1.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,2.036096879,1.350256171,0.745105076,0.065624111,0.046018264,0.180538173,40.0105,1,Acco Brands Corporation,2013
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.969650986,1.297673242,0.694125045,0.054226853,0.041142652,0.134508076,40.0716,1,Acco Brands Corporation,2014
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.891035722,1.255672882,0.705275085,0.043680245,0.032355533,0.109782144,40.0527,1,Acco Brands Corporation,2014
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.839572193,1.195327892,0.702467493,0.056872352,0.043974608,0.14779766,40.071,1,Acco Brands Corporation,2015
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.650344488,1.067667323,0.656720756,0.061331963,0.046258174,0.134753775,40.1353,1,Acco Brands Corporation,2016
0,0.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.661429452,0.568083795,0.753850263,-0.021643172,-0.009021039,-0.036648583,40.1633,0,"Advanced Disposal Services, Inc.",2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.621331424,1.168217609,0.8655,-0.218185172,-0.29575,-2.198884758,39.7652,1,"Advanced Micro Devices, Inc.",2012
7,7.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.065528566,0.988257529,0.605486804,0.097658245,0.055697167,0.141179478,40.0474,7,"Air Products and Chemicals, Inc.",2013
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.1119811,0.697198785,0.585704563,0.094999521,0.055778976,0.134635749,40.0683,7,"Air Products and Chemicals, Inc.",2014
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,0.797894795,0.490858255,0.584301042,0.129147339,0.073282066,0.176286384,40.1282,7,"Air Products and Chemicals, Inc.",2015
4,4.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,2.508915037,1.843198944,0.501053139,0.056012987,0.040560418,0.081881817,40.3798,4,Albany International Corporation,2015
4,4.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,3.581212222,2.626106107,0.502206898,0.080669927,0.056722618,0.114791035,40.3815,4,Albany International Corporation,2015
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.132566332,0.773758648,0.661530186,0.091721521,0.034831567,0.10290893,40.1255,1,Albemarle Corporation,2015
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,2.937881507,2.565522342,0.739720813,0.054513753,0.025524291,0.098065048,40.0383,1,Albemarle Corporation,2015
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.067387687,0.441347754,0.298543837,-0.077060452,-0.052580272,-0.091400127,40.1465,1,Alcoa Corporation,2015
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,3.803698802,2.135918084,0.40507115,-0.291499242,-0.079206141,-0.133135485,41.0175,1,Alkermes plc,2012
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,6.714501233,4.833483941,0.272962392,-0.048580372,-0.015646405,-0.021520764,41.21,1,Alkermes plc,2014
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,3.196188089,2.264022658,0.291780008,-0.361531667,-0.122410742,-0.172842822,41.3203,1,Alkermes plc,2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.172334896,2.172334896,0.548373448,0.145901,0.022113157,0.048963368,41.5528,4,Alleghany Corporation,2012
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,10.14945246,10.14945246,0.681838764,0.129828707,0.028916786,0.090887207,41.4447,4,Alleghany Corporation,2014
4,4.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.742617316,0.742617316,0.669325182,0.112074701,0.02452538,0.074167668,41.4548,4,Alleghany Corporation,2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.981550244,1.264446507,0.590649754,0.04134671,0.035439647,0.086575365,39.8422,4,Allegheny Technologies Incorporated,2012
4,4.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,2.436663914,1.289099917,0.58045952,0.038085817,0.022323694,0.053209868,39.6625,4,Allegheny Technologies Incorporated,2013
1,3.0,1.7320508075688772,0.0,1,0,2.540833333333333,0.08916666666666667,2.451666666666666,2.585790186,0.909573914,0.605262358,-0.000615618,-0.000394981,-0.001000616,39.6969,1,Allegheny Technologies Incorporated,2014
0,1.6666666666666667,2.0816659994661326,-4.0,1,0,2.1358333333333333,0.1325,2.0033333333333334,2.720466133,0.801310998,0.637880974,-0.101596946,-0.065702314,-0.181438448,39.5251,0,Allegheny Technologies Incorporated,2015
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.479165735,1.265937499,0.596058229,0.092629624,0.099197907,0.245574768,41.5141,1,Allegiant Travel Company,2014
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.194012138,1.0288434,0.76369167,0.076240539,0.069945174,0.29599115,41.3785,1,Allegiant Travel Company,2015
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.074207555,0.95354774,0.716661402,0.161127829,0.131367045,0.46363978,41.4165,1,Allegiant Travel Company,2016
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.017440304,0.895417383,0.741055826,0.174596811,0.163039281,0.629631005,41.3968,1,Allegiant Travel Company,2016
4,4.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.644151197,1.124356967,0.98879797,0.074416131,0.067343456,6.01171875,40.049,4,Allegion plc,2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.013450292,0.249005848,0.688993487,0.087823643,0.033227015,0.106837039,41.4389,4,Alliant Energy Corporation,2012
7,5.5,2.1213203435596424,0.0,0,1,2.540833333333333,0.08916666666666667,2.451666666666666,0.705504779,0.081769343,0.704708254,0.114807129,0.033854073,0.114646188,41.4262,7,Alliant Energy Corporation,2014
7,6.0,1.7320508075688772,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,0.608254249,0.307879055,0.701957552,0.119375461,0.031083936,0.104293655,41.4284,7,Alliant Energy Corporation,2015
7,7.0,0.0,3.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,0.858730551,0.423726023,0.715478367,0.117392472,0.032542053,0.114374618,41.4175,7,Alliant Energy Corporation,2015
4,6.0,1.7320508075688772,-3.0,1,0,1.8416666666666668,0.395,1.4466666666666668,0.754819277,0.456884682,0.711226428,0.11496988,0.028540878,0.098834801,41.4209,4,Alliant Energy Corporation,2016
10,10.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,6.290761518,5.996061112,0.169919461,0.215770117,0.11628865,0.140093213,41.0837,10,Alphabet Inc.,2016
10,10.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,4.666701191,4.382288969,0.183980849,0.218005307,0.110863211,0.13585859,41.0996,10,Alphabet Inc.,2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.933010598,1.148632736,0.900438288,0.142436975,0.091715816,0.921195652,40.0306,4,Altria Group,2012
4,4.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,0.933692264,1.364409181,0.881838263,0.185359274,0.130095528,1.100995387,40.148,4,Altria Group,2013
4,4.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,0.765361774,1.155859896,0.910328625,0.169794459,0.118316397,1.319444444,40.0482,4,Altria Group,2013
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,0.896389939,1.238628959,0.912574329,0.20675312,0.147063089,1.682149967,40.0977,4,Altria Group,2014
7,5.0,1.7320508075688772,3.0,0,1,1.8416666666666668,0.395,1.4466666666666668,0.859847415,1.109352925,0.911479945,0.206062751,0.161088059,1.819791667,40.1435,7,Altria Group,2016
7,6.0,1.7320508075688772,3.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.98440678,3.040135593,0.721980319,0.553099751,0.310001742,1.115035239,40.3206,7,Altria Group,2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.285714286,0.692436975,0.658786213,0.084417697,0.021949672,0.065538578,40.0468,4,Ameren Corporation,2012
7,5.5,2.1213203435596424,0.0,0,1,2.540833333333333,0.08916666666666667,2.451666666666666,0.801300284,0.24095896,0.689002946,0.049503255,0.013734436,0.044162592,41.4389,7,Ameren Corporation,2014
7,6.0,1.7320508075688772,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,0.909737661,0.271231659,0.703960134,0.096811498,0.0258423,0.087293311,41.4268,7,Ameren Corporation,2015
7,7.0,0.0,3.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,0.915910177,0.415193502,0.706175973,0.103312561,0.026649746,0.090699683,41.425,7,Ameren Corporation,2015
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.937713857,0.725698995,0.748339709,0.120361236,0.088383308,0.361114892,40.5577,7,"America Movil, S.A.B. de C.V.",2012
1,1.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.037447487,0.783065334,1.064596244,-0.068578693,-0.043379535,0.671548883,41.1362,1,"American Airlines Group, Inc.",2013
0,0.5,0.7071067811865476,0.0,1,0,2.1358333333333333,0.1325,2.0033333333333334,0.901525865,0.675400074,0.953827877,0.619651688,0.065842681,1.426026719,41.2253,0,"American Airlines Group, Inc.",2015
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.658178114,1.766880093,0.965206186,0.038690476,0.043875798,1.261022928,39.5154,4,"American Axle & Manufacturing Holdings, Inc.",2014
1,2.5,2.1213203435596424,0.0,1,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.495727777,1.457052916,0.98890723,0.029464035,0.031198415,2.8125,39.5122,1,"American Axle & Manufacturing Holdings, Inc.",2014
4,3.0,1.7320508075688772,0.0,0,1,2.1358333333333333,0.1325,2.0033333333333334,1.607837529,2.064502288,0.90586068,0.060362276,0.073562931,0.781426202,39.6045,4,"American Axle & Manufacturing Holdings, Inc.",2015
10,10.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,2.10948736,0.971910565,0.632299401,0.131084542,0.044299564,0.120477268,41.4848,10,American States Water Company,2015
10,10.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.074408738,0.201737553,0.654497256,0.131876566,0.044849474,0.129809312,41.4668,10,American States Water Company,2015
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,3.81015749,3.244902942,0.64897418,0.251665219,0.080021364,0.227964323,41.4713,4,Amgen Inc.,2012
7,5.5,2.1213203435596424,0.0,0,1,2.3508333333333336,0.1075,2.2433333333333336,3.443689443,2.780671952,0.665844991,0.272060398,0.076839319,0.229951122,41.1017,7,Amgen Inc.,2013
4,5.0,1.7320508075688772,0.0,1,0,2.1358333333333333,0.1325,2.0033333333333334,4.953339041,4.219748858,0.62645452,0.257090166,0.074743874,0.200093103,41.0514,4,Amgen Inc.,2015
4,5.0,1.7320508075688772,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,4.444213684,3.966424368,0.607647815,0.320330533,0.096945904,0.247088986,41.1168,4,Amgen Inc.,2016
7,5.0,1.7320508075688772,0.0,0,1,1.8416666666666668,0.395,1.4466666666666668,4.106569082,3.681720814,0.615141834,0.335870558,0.099476979,0.258476987,41.1388,7,Amgen Inc.,2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.552244988,1.188208712,0.749998467,0.03306777,0.033107264,0.132428245,39.7552,1,"Amkor Technology, Inc.",2012
1,1.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.672330443,1.254200332,0.782509673,0.015153942,0.01382315,0.063557538,39.6836,1,"Amkor Technology, Inc.",2013
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.78369053,1.44537989,0.721722476,0.036968662,0.031889844,0.11459727,39.7925,1,"Amkor Technology, Inc.",2014
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.709913073,1.316476113,0.69295443,0.041664323,0.035865605,0.116808737,39.8003,1,"Amkor Technology, Inc.",2015
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.401760633,1.108350627,0.661886871,0.042168822,0.04012379,0.11866972,39.8289,1,"Amkor Technology, Inc.",2016
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.293950799,1.032539305,0.700373825,0.019694911,0.014092724,0.047034357,39.7736,1,"Amkor Technology, Inc.",2016
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,3.395370594,2.204361667,0.511437779,0.133050628,0.117922265,0.24136591,40.2211,4,Amphenol Corporation,2012
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,3.351281561,2.34630834,0.586253024,0.132653634,0.100910773,0.243894889,40.1638,4,Amphenol Corporation,2014
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.961370365,1.362323108,0.536398181,0.137750292,0.103059195,0.222301101,40.1986,4,Amphenol Corporation,2014
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.084022665,0.913108332,0.527037425,0.247584752,0.058200829,0.123055886,40.531,1,Antero Resources Corporation,2015
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.764864903,1.572111075,0.580763116,0.238027257,0.066502939,0.15862855,41.5265,1,Antero Resources Corporation,2016
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,0.49252864,0.164320983,0.560688644,-0.486559952,-0.059542845,-0.135536776,41.5428,1,Antero Resources Corporation,2016
4,4.0,0.0,0.0,0,0,2.3508333333333336,0.1075,2.2433333333333336,1.81914809,1.20377947,0.584298651,0.035054595,0.04179137,0.100532198,39.9492,4,"Anthem, Inc.",2013
4,4.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.718563034,1.054768735,0.609259647,0.034784857,0.041403367,0.10596133,39.9735,4,"Anthem, Inc.",2014
4,4.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.12681686,0.308139535,0.726651326,0.086736954,0.033128045,0.121193365,41.4084,4,Aon plc,2012
7,5.5,2.1213203435596424,0.0,0,1,2.540833333333333,0.08916666666666667,2.451666666666666,1.053883042,0.238643932,0.779289265,0.115981735,0.046923284,0.212600822,41.3659,7,Aon plc,2014
7,6.0,1.7320508075688772,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.05963273,0.252806437,0.730752702,0.094202285,0.036792172,0.13664825,41.4051,7,Aon plc,2014
7,7.0,0.0,3.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.067705945,0.265474553,0.775217199,0.118558466,0.0509866,0.226826073,41.3692,7,Aon plc,2015
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.967761435,0.059439855,0.442988607,0.268173706,0.086607366,0.155485807,41.6384,7,Apache Corporation,2012
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.896315029,0.034501445,0.484152987,0.113589426,0.031694025,0.061440746,41.6049,7,Apache Corporation,2012
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.354468085,0.405744681,0.458182585,0.169572968,0.035498159,0.065516828,41.626,7,Apache Corporation,2014
1,5.0,3.4641016151377544,-6.0,1,0,2.1358333333333333,0.1325,2.0033333333333334,2.038022814,0.796849538,0.863814882,-101.845815,-1.226992888,-9.00974279,41.2977,1,Apache Corporation,2015
4,4.0,3.0,-3.0,0,1,2.1358333333333333,0.1325,2.0033333333333334,1.750818777,0.265829694,0.53644195,-0.502511161,-0.096564913,-0.208312449,41.5625,4,Apache Corporation,2015
10,10.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.080112848,0.670423024,0.518860071,0.216143768,0.17041999,0.354200472,40.3548,10,Apple Inc.,2015
10,10.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.108770624,0.725096142,0.589109712,0.228457737,0.183813632,0.447354531,40.328,10,Apple Inc.,2016
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,9.278673835,6.966845878,0.122574129,0.183132072,0.138951014,-1.133608005,40.7302,7,"Applied Materials, Inc.",2012
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,2.438388626,1.765139547,0.502678338,0.142561342,0.089952966,0.180874819,40.4141,7,"Applied Materials, Inc.",2015
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,1.333305366,0.403784033,0.557308023,-0.039803831,-0.029404025,-0.071294878,39.5724,1,ArcelorMittal,2012
1,1.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.348325738,0.440578562,0.526543078,-0.032036757,-0.022660897,-0.051111602,39.686,1,ArcelorMittal,2014
7,7.0,0.0,0.0,0,0,1.8025,0.14,1.6625,2.080798911,0.102436072,0.553527836,0.025236749,0.04825445,0.108079414,39.6656,7,Archer-Daniels-Midland Company,2012
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.822071784,0.432877762,0.538443957,0.014943655,0.030672884,0.066455383,39.6577,7,Archer-Daniels-Midland Company,2014
7,7.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.668247661,0.27675939,0.554137234,0.027684388,0.051059577,0.114518594,39.6759,7,Archer-Daniels-Midland Company,2014
7,7.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.61636431,0.22850796,0.553876037,0.027310862,0.046044276,0.103209601,39.6774,7,Archer-Daniels-Midland Company,2015
7,7.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,1.597585971,0.214074243,0.567980085,0.020514548,0.032160728,0.074442698,39.6657,7,Archer-Daniels-Midland Company,2016
1,1.0,0.0,0.0,0,0,1.8025,0.14,1.6625,0.998849467,0.458453534,0.63760967,0.031659681,0.06174663,0.170640166,40.8197,1,Arcos Dorados Holdings Inc.,2012
4,2.5,2.1213203435596424,0.0,0,1,2.3508333333333336,0.1075,2.2433333333333336,1.011067183,0.434410064,0.681093393,0.013356771,0.024708991,0.077565342,40.7801,4,Arcos Dorados Holdings Inc.,2013
1,2.0,1.7320508075688772,0.0,1,0,2.1358333333333333,0.1325,2.0033333333333334,0.824984411,0.409605103,0.824745072,-0.012070451,-0.027181204,-0.096451411,40.6534,1,Arcos Dorados Holdings Inc.,2015
0,1.6666666666666667,2.0816659994661326,-1.0,1,0,1.8416666666666668,0.395,1.4466666666666668,0.656073592,0.304440401,0.0,-0.016827178,-0.040709631,-0.179440604,40.3359,0,Arcos Dorados Holdings Inc.,2016
1,1.0,0.0,0.0,0,0,1.8416666666666668,0.395,1.4466666666666668,2.018794408,1.280770112,0.714402467,0.03892562,0.034993871,0.122528616,39.9272,1,Armstrong World Industries Inc,2016
0,0.0,0.0,0.0,0,0,2.540833333333333,0.08916666666666667,2.451666666666666,1.226299107,0.105561425,0.797034672,0.019019377,0.050912409,0.250842886,39.6945,0,Asbury Automotive Group Inc,2014
1,0.5,0.7071067811865476,0.0,0,1,1.8416666666666668,0.395,1.4466666666666668,1.332605676,0.334788649,0.863610738,0.025681891,0.073376989,0.53799682,39.6343,1,Asbury Automotive Group Inc,2016
1,1.0,0.0,0.0,0,0,2.1358333333333333,0.1325,2.0033333333333334,1.461623675,0.440101282,0.443722389,0.027846199,0.042704398,0.076768142,40.7522,1,"Ascena Retail Group, Inc.",2015
